term	gene
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	DCN
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	DKK1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	DPYSL3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	DST
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ECM1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ECM2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	EDIL3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	EFEMP2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ELN
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	EMP3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ENO2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FAP
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FAS
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FBLN1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FBLN2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FBLN5
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FBN1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FBN2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FERMT2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FGF2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FLNA
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FMOD
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FN1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FOXC2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FSTL1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FSTL3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FUCA1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	FZD8
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GADD45A
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GADD45B
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GAS1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GEM
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GJA1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GLIPR1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GPC1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GPX7
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GREM1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GREM1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	GREM1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	HTRA1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ID2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	IGFBP2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	IGFBP3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	IGFBP4
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	IL15
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	IL32
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	IL6
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	INHBA
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ITGA2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ITGA5
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ITGAV
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ITGB1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ITGB3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	ITGB5
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	JUN
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LAMA1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LAMA2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LAMA3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LAMC1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LAMC2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LGALS1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LOX
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LOXL1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LOXL2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LRP1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LRRC15
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	LUM
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MAGEE1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MATN2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MATN3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MCM7
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MEST
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MFAP5
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MGP
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MMP1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MMP14
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MMP2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MMP3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MSX1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MXRA5
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MYL9
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	MYLK
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	NID2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	NNMT
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	NOTCH2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	NT5E
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	NTM
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	OXTR
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	P3H1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PCOLCE
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PCOLCE2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PDGFRB
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PDLIM4
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PFN2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PLAUR
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PLOD1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PLOD2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PLOD3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PMEPA1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PMP22
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	POSTN
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PPIB
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PRRX1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PRSS2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PRSS2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PTHLH
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PTX3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	PVR
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	QSOX1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	RGS4
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	RHOB
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SAT1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SCG2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SDC1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SDC4
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SERPINE1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SERPINE2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SERPINH1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SFRP1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SFRP4
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SGCB
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SGCD
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SGCG
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SLC6A8
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SLIT2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SLIT3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SNAI2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SNTB1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SPARC
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SPOCK1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	SPP1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TAGLN
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TFPI2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TGFB1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TGFBI
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TGFBR3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TGM2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	THBS1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	THBS2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	THY1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TIMP1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TIMP3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TNC
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TNFAIP3
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TNFRSF11B
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TNFRSF12A
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TPM1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TPM2
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	TPM4
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	VCAM1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	VCAN
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	VEGFA
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	VEGFC
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	VIM
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	WIPF1
HALLMARK.EPITHELIAL.MESENCHYMAL.TRANSITION	WNT5A
HALLMARK.ESTROGEN.RESPONSE.EARLY	ABAT
HALLMARK.ESTROGEN.RESPONSE.EARLY	ABCA3
HALLMARK.ESTROGEN.RESPONSE.EARLY	ABHD2
HALLMARK.ESTROGEN.RESPONSE.EARLY	ABLIM1
HALLMARK.ESTROGEN.RESPONSE.EARLY	ADCY1
HALLMARK.ESTROGEN.RESPONSE.EARLY	ADCY9
HALLMARK.ESTROGEN.RESPONSE.EARLY	ADD3
HALLMARK.ESTROGEN.RESPONSE.EARLY	AFF1
HALLMARK.ESTROGEN.RESPONSE.EARLY	AKAP1
HALLMARK.ESTROGEN.RESPONSE.EARLY	ALDH3B1
HALLMARK.ESTROGEN.RESPONSE.EARLY	AMFR
HALLMARK.ESTROGEN.RESPONSE.EARLY	ANXA9
HALLMARK.ESTROGEN.RESPONSE.EARLY	AQP3
HALLMARK.ESTROGEN.RESPONSE.EARLY	AR
HALLMARK.ESTROGEN.RESPONSE.EARLY	AREG
HALLMARK.ESTROGEN.RESPONSE.EARLY	ARL3
HALLMARK.ESTROGEN.RESPONSE.EARLY	ASB13
HALLMARK.ESTROGEN.RESPONSE.EARLY	B4GALT1
HALLMARK.ESTROGEN.RESPONSE.EARLY	BAG1
HALLMARK.ESTROGEN.RESPONSE.EARLY	BCL11B
HALLMARK.ESTROGEN.RESPONSE.EARLY	BCL2
HALLMARK.ESTROGEN.RESPONSE.EARLY	BHLHE40
HALLMARK.ESTROGEN.RESPONSE.EARLY	BLVRB
HALLMARK.ESTROGEN.RESPONSE.EARLY	CA12
HALLMARK.ESTROGEN.RESPONSE.EARLY	CALB2
HALLMARK.ESTROGEN.RESPONSE.EARLY	CALB2
HALLMARK.ESTROGEN.RESPONSE.EARLY	CALCR
HALLMARK.ESTROGEN.RESPONSE.EARLY	CANT1
HALLMARK.ESTROGEN.RESPONSE.EARLY	CBFA2T3
HALLMARK.ESTROGEN.RESPONSE.EARLY	CCN5
HALLMARK.ESTROGEN.RESPONSE.EARLY	CCND1
HALLMARK.ESTROGEN.RESPONSE.EARLY	CD44
HALLMARK.ESTROGEN.RESPONSE.EARLY	CELSR1
HALLMARK.ESTROGEN.RESPONSE.EARLY	CELSR2
HALLMARK.ESTROGEN.RESPONSE.EARLY	CHPT1
HALLMARK.ESTROGEN.RESPONSE.EARLY	CISH
HALLMARK.ESTROGEN.RESPONSE.EARLY	CLDN7
HALLMARK.ESTROGEN.RESPONSE.EARLY	CLDN7
HALLMARK.ESTROGEN.RESPONSE.EARLY	CLIC3
HALLMARK.ESTROGEN.RESPONSE.EARLY	CXCL12
HALLMARK.ESTROGEN.RESPONSE.EARLY	CYP26B1
HALLMARK.ESTROGEN.RESPONSE.EARLY	DEPTOR
HALLMARK.ESTROGEN.RESPONSE.EARLY	DHCR7
HALLMARK.ESTROGEN.RESPONSE.EARLY	DHRS2
HALLMARK.ESTROGEN.RESPONSE.EARLY	DHRS3
HALLMARK.ESTROGEN.RESPONSE.EARLY	DLC1
HALLMARK.ESTROGEN.RESPONSE.EARLY	DLC1
HALLMARK.ESTROGEN.RESPONSE.EARLY	DYNLT3
HALLMARK.ESTROGEN.RESPONSE.EARLY	EGR3
HALLMARK.ESTROGEN.RESPONSE.EARLY	ELF1
HALLMARK.ESTROGEN.RESPONSE.EARLY	ELF3
HALLMARK.ESTROGEN.RESPONSE.EARLY	ELOVL2
HALLMARK.ESTROGEN.RESPONSE.EARLY	ELOVL5
HALLMARK.ESTROGEN.RESPONSE.EARLY	ENDOD1
HALLMARK.ESTROGEN.RESPONSE.EARLY	ESRP2
HALLMARK.ESTROGEN.RESPONSE.EARLY	FAM102A
HALLMARK.ESTROGEN.RESPONSE.EARLY	FARP1
HALLMARK.ESTROGEN.RESPONSE.EARLY	FASN
HALLMARK.ESTROGEN.RESPONSE.EARLY	FCMR
HALLMARK.ESTROGEN.RESPONSE.EARLY	FDFT1
HALLMARK.ESTROGEN.RESPONSE.EARLY	FDFT1
HALLMARK.ESTROGEN.RESPONSE.EARLY	FHL2
HALLMARK.ESTROGEN.RESPONSE.EARLY	FKBP4
HALLMARK.ESTROGEN.RESPONSE.EARLY	FKBP5
HALLMARK.ESTROGEN.RESPONSE.EARLY	FLNB
HALLMARK.ESTROGEN.RESPONSE.EARLY	FOS
HALLMARK.ESTROGEN.RESPONSE.EARLY	FOXC1
HALLMARK.ESTROGEN.RESPONSE.EARLY	FRK
HALLMARK.ESTROGEN.RESPONSE.EARLY	GAB2
HALLMARK.ESTROGEN.RESPONSE.EARLY	GFRA1
HALLMARK.ESTROGEN.RESPONSE.EARLY	GJA1
HALLMARK.ESTROGEN.RESPONSE.EARLY	GLA
HALLMARK.ESTROGEN.RESPONSE.EARLY	GREB1
HALLMARK.ESTROGEN.RESPONSE.EARLY	HES1
HALLMARK.ESTROGEN.RESPONSE.EARLY	HR
HALLMARK.ESTROGEN.RESPONSE.EARLY	HSPB8
HALLMARK.ESTROGEN.RESPONSE.EARLY	IGF1R
HALLMARK.ESTROGEN.RESPONSE.EARLY	IGFBP4
HALLMARK.ESTROGEN.RESPONSE.EARLY	IL17RB
HALLMARK.ESTROGEN.RESPONSE.EARLY	IL6ST
HALLMARK.ESTROGEN.RESPONSE.EARLY	INHBB
HALLMARK.ESTROGEN.RESPONSE.EARLY	INPP5F
HALLMARK.ESTROGEN.RESPONSE.EARLY	ISG20L2
HALLMARK.ESTROGEN.RESPONSE.EARLY	ITPK1
HALLMARK.ESTROGEN.RESPONSE.EARLY	ITPK1
HALLMARK.ESTROGEN.RESPONSE.EARLY	JAK2
HALLMARK.ESTROGEN.RESPONSE.EARLY	KAZN
HALLMARK.ESTROGEN.RESPONSE.EARLY	KCNK15
HALLMARK.ESTROGEN.RESPONSE.EARLY	KCNK5
HALLMARK.ESTROGEN.RESPONSE.EARLY	KDM4B
HALLMARK.ESTROGEN.RESPONSE.EARLY	KLF10
HALLMARK.ESTROGEN.RESPONSE.EARLY	KLF4
HALLMARK.ESTROGEN.RESPONSE.EARLY	KLK10
HALLMARK.ESTROGEN.RESPONSE.EARLY	KRT13
HALLMARK.ESTROGEN.RESPONSE.EARLY	KRT15
HALLMARK.ESTROGEN.RESPONSE.EARLY	KRT18
HALLMARK.ESTROGEN.RESPONSE.EARLY	KRT19
HALLMARK.ESTROGEN.RESPONSE.EARLY	KRT8
HALLMARK.ESTROGEN.RESPONSE.EARLY	LAD1
HALLMARK.ESTROGEN.RESPONSE.EARLY	LRIG1
HALLMARK.ESTROGEN.RESPONSE.EARLY	MAPT
HALLMARK.ESTROGEN.RESPONSE.EARLY	MAPT
HALLMARK.ESTROGEN.RESPONSE.EARLY	MAPT
HALLMARK.ESTROGEN.RESPONSE.EARLY	MAST4
HALLMARK.ESTROGEN.RESPONSE.EARLY	MED13L
HALLMARK.ESTROGEN.RESPONSE.EARLY	MED24
HALLMARK.ESTROGEN.RESPONSE.EARLY	MICB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MICB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MICB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MICB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MICB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MICB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MICB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MICB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MINDY1
HALLMARK.ESTROGEN.RESPONSE.EARLY	MLPH
HALLMARK.ESTROGEN.RESPONSE.EARLY	MPPED2
HALLMARK.ESTROGEN.RESPONSE.EARLY	MREG
HALLMARK.ESTROGEN.RESPONSE.EARLY	MSMB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MUC1
HALLMARK.ESTROGEN.RESPONSE.EARLY	MYB
HALLMARK.ESTROGEN.RESPONSE.EARLY	MYBBP1A
HALLMARK.ESTROGEN.RESPONSE.EARLY	MYBL1
HALLMARK.ESTROGEN.RESPONSE.EARLY	MYC
HALLMARK.ESTROGEN.RESPONSE.EARLY	MYOF
HALLMARK.ESTROGEN.RESPONSE.EARLY	"NADSYN1"
HALLMARK.ESTROGEN.RESPONSE.EARLY	"NAV2"
HALLMARK.ESTROGEN.RESPONSE.EARLY	NBL1
HALLMARK.ESTROGEN.RESPONSE.EARLY	NCOR2
HALLMARK.ESTROGEN.RESPONSE.EARLY	NPY1R
HALLMARK.ESTROGEN.RESPONSE.EARLY	NRIP1
HALLMARK.ESTROGEN.RESPONSE.EARLY	NXT1
HALLMARK.ESTROGEN.RESPONSE.EARLY	OLFM1
HALLMARK.ESTROGEN.RESPONSE.EARLY	OLFML3
HALLMARK.ESTROGEN.RESPONSE.EARLY	OPN3
HALLMARK.ESTROGEN.RESPONSE.EARLY	OVOL2
HALLMARK.ESTROGEN.RESPONSE.EARLY	P2RY2
HALLMARK.ESTROGEN.RESPONSE.EARLY	PAPSS2
HALLMARK.ESTROGEN.RESPONSE.EARLY	PDLIM3
HALLMARK.ESTROGEN.RESPONSE.EARLY	PDZK1
HALLMARK.ESTROGEN.RESPONSE.EARLY	PEX11A
HALLMARK.ESTROGEN.RESPONSE.EARLY	PGR
HALLMARK.ESTROGEN.RESPONSE.EARLY	PLAAT3
HALLMARK.ESTROGEN.RESPONSE.EARLY	PMAIP1
HALLMARK.ESTROGEN.RESPONSE.EARLY	PODXL
HALLMARK.ESTROGEN.RESPONSE.EARLY	PPIF
HALLMARK.ESTROGEN.RESPONSE.EARLY	PRSS23
HALLMARK.ESTROGEN.RESPONSE.EARLY	PTGES
HALLMARK.ESTROGEN.RESPONSE.EARLY	RAB17
HALLMARK.ESTROGEN.RESPONSE.EARLY	RAB31
HALLMARK.ESTROGEN.RESPONSE.EARLY	RAPGEFL1
HALLMARK.ESTROGEN.RESPONSE.EARLY	RARA
HALLMARK.ESTROGEN.RESPONSE.EARLY	RASGRP1
HALLMARK.ESTROGEN.RESPONSE.EARLY	RBBP8
HALLMARK.ESTROGEN.RESPONSE.EARLY	REEP1
HALLMARK.ESTROGEN.RESPONSE.EARLY	RET
HALLMARK.ESTROGEN.RESPONSE.EARLY	RETREG1
HALLMARK.ESTROGEN.RESPONSE.EARLY	RHOBTB3
HALLMARK.ESTROGEN.RESPONSE.EARLY	RHOD
HALLMARK.ESTROGEN.RESPONSE.EARLY	RPS6KA2
HALLMARK.ESTROGEN.RESPONSE.EARLY	RRP12
HALLMARK.ESTROGEN.RESPONSE.EARLY	SCARB1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SCNN1A
HALLMARK.ESTROGEN.RESPONSE.EARLY	SEC14L2
HALLMARK.ESTROGEN.RESPONSE.EARLY	SEMA3B
HALLMARK.ESTROGEN.RESPONSE.EARLY	SFN
HALLMARK.ESTROGEN.RESPONSE.EARLY	SH3BP5
HALLMARK.ESTROGEN.RESPONSE.EARLY	SIAH2
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC16A1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC16A1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC19A2
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC1A1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC1A4
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC22A5
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC24A3
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC26A2
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC27A2
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC2A1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC37A1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC39A6
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC7A2
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC7A5
HALLMARK.ESTROGEN.RESPONSE.EARLY	SLC9A3R1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SNX24
HALLMARK.ESTROGEN.RESPONSE.EARLY	SOX3
HALLMARK.ESTROGEN.RESPONSE.EARLY	STC2
HALLMARK.ESTROGEN.RESPONSE.EARLY	SULT2B1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SVIL
HALLMARK.ESTROGEN.RESPONSE.EARLY	SYBU
HALLMARK.ESTROGEN.RESPONSE.EARLY	SYNGR1
HALLMARK.ESTROGEN.RESPONSE.EARLY	SYT12
HALLMARK.ESTROGEN.RESPONSE.EARLY	TBC1D30
HALLMARK.ESTROGEN.RESPONSE.EARLY	TFAP2C
HALLMARK.ESTROGEN.RESPONSE.EARLY	TFF1
HALLMARK.ESTROGEN.RESPONSE.EARLY	TFF3
HALLMARK.ESTROGEN.RESPONSE.EARLY	TGIF2
HALLMARK.ESTROGEN.RESPONSE.EARLY	TGM2
HALLMARK.ESTROGEN.RESPONSE.EARLY	THSD4
HALLMARK.ESTROGEN.RESPONSE.EARLY	TIAM1
HALLMARK.ESTROGEN.RESPONSE.EARLY	TIPARP
HALLMARK.ESTROGEN.RESPONSE.EARLY	TJP3
HALLMARK.ESTROGEN.RESPONSE.EARLY	TMEM164
HALLMARK.ESTROGEN.RESPONSE.EARLY	TMPRSS3
HALLMARK.ESTROGEN.RESPONSE.EARLY	TOB1
HALLMARK.ESTROGEN.RESPONSE.EARLY	TPBG
HALLMARK.ESTROGEN.RESPONSE.EARLY	TPBG
HALLMARK.ESTROGEN.RESPONSE.EARLY	TPD52L1
HALLMARK.ESTROGEN.RESPONSE.EARLY	TSKU
HALLMARK.ESTROGEN.RESPONSE.EARLY	TTC39A
HALLMARK.ESTROGEN.RESPONSE.EARLY	TUBB2B
HALLMARK.ESTROGEN.RESPONSE.EARLY	UGCG
HALLMARK.ESTROGEN.RESPONSE.EARLY	UNC119
HALLMARK.ESTROGEN.RESPONSE.EARLY	WFS1
HALLMARK.ESTROGEN.RESPONSE.EARLY	WWC1
HALLMARK.ESTROGEN.RESPONSE.EARLY	XBP1
HALLMARK.ESTROGEN.RESPONSE.EARLY	ZNF185
HALLMARK.ESTROGEN.RESPONSE.LATE	ABCA3
HALLMARK.ESTROGEN.RESPONSE.LATE	ABHD2
HALLMARK.ESTROGEN.RESPONSE.LATE	ACOX2
HALLMARK.ESTROGEN.RESPONSE.LATE	ADD3
HALLMARK.ESTROGEN.RESPONSE.LATE	AFF1
HALLMARK.ESTROGEN.RESPONSE.LATE	AGR2
HALLMARK.ESTROGEN.RESPONSE.LATE	ALDH3A2
HALLMARK.ESTROGEN.RESPONSE.LATE	ALDH3B1
HALLMARK.ESTROGEN.RESPONSE.LATE	AMFR
HALLMARK.ESTROGEN.RESPONSE.LATE	ANXA9
HALLMARK.ESTROGEN.RESPONSE.LATE	AREG
HALLMARK.ESTROGEN.RESPONSE.LATE	ARL3
HALLMARK.ESTROGEN.RESPONSE.LATE	ASCL1
HALLMARK.ESTROGEN.RESPONSE.LATE	ASS1
HALLMARK.ESTROGEN.RESPONSE.LATE	ATP2B4
HALLMARK.ESTROGEN.RESPONSE.LATE	BAG1
HALLMARK.ESTROGEN.RESPONSE.LATE	BATF
HALLMARK.ESTROGEN.RESPONSE.LATE	BCL2
HALLMARK.ESTROGEN.RESPONSE.LATE	BLVRB
HALLMARK.ESTROGEN.RESPONSE.LATE	BTG3
HALLMARK.ESTROGEN.RESPONSE.LATE	BTG3
HALLMARK.ESTROGEN.RESPONSE.LATE	CA12
HALLMARK.ESTROGEN.RESPONSE.LATE	CA2
HALLMARK.ESTROGEN.RESPONSE.LATE	CACNA2D2
HALLMARK.ESTROGEN.RESPONSE.LATE	CALCR
HALLMARK.ESTROGEN.RESPONSE.LATE	CAV1
HALLMARK.ESTROGEN.RESPONSE.LATE	CCN5
HALLMARK.ESTROGEN.RESPONSE.LATE	CCNA1
HALLMARK.ESTROGEN.RESPONSE.LATE	CCND1
